"Myenteric (Auerbach’s)","Coordinates Motility along entire gut wall. Contains cell bodies of some parasympathetic terminal effector neurons. Located between inner (circular) and outer (longitudinal) layers of smooth muscle in
GI tract wall. Auerbach's is on the autoside. "
"Submucosal (Meissner’s)","Regulates local Secretions, blood flow, and absorption. Contains cell bodies of some parasympathetic terminal effector neurons. Located between mucosa and inner layer of smooth muscle in GI tract wall."
"Esophageal anatomy","Upper 1⁄3 Middle 1⁄3 Lower 1⁄3, Striated muscle. Striated and smooth muscle. Smooth muscle."
"T12","celia trunk "
"L1","superior mesenteric artery and left renal artery "
"L2 ","testicular or ovarian arteries "
"L3","inferior mesenteric artery "
"L4 ","bifurcation of abdominal aorta "
"foregut ","celiac, vagus, T12/L1, Stomach to proximal duodenum; liver, gallbladder, pancreas"
"midgut ","sma, vagus, L1, Distal duodenum to proximal 2/3 of transverse colon"
"hindgut ","IMA, pelvic, L3, Distal 1/3 of transverse colon to upper portion of rectum; splenic flexure is a watershed region"
"Celiac trunk","Branches of celiac trunk: common hepatic, splenic, left gastric. These comprise the main blood supply of the stomach."
,"Short gastrics have poor anastomoses if splenic artery is blocked."
,"Strong anastomoses exist between:"
,"––Left and right gastroepiploics"
,"––Left and right gastrics"
"Collateral circulation","If the abdominal aorta is blocked, these arterial anastomoses (with origin) compensate: 1. Internal thoracic/mammary (subclavian) ↔ superior epigastric (internal thoracic)"
,"↔ inferior epigastric (external iliac) 2. Superior pancreaticoduodenal (celiac trunk) ↔ inferior pancreaticoduodenal"
,"(SMA) 3. Middle colic (SMA) ↔ left colic (IMA) 4. Superior rectal (IMA) ↔ middle rectal (internal iliac)"
"Portosystemic anastomoses","Left gastric ↔ esophageal Paraumbilical ↔ superficial"
,"and inferior epigastric Superior rectal ↔ middle"
,"and inferior rectal"
"pectinate line ","formed where hinggut meets ectoderm "
"above pectinate line ","internal hemorrhoids, adenocarcinoma. Aetrial supply= superior rectal A ( IMA ) "
,"Venous = superior rectal vein to inferior mesenteric vein to portal system "
,"internal hemorrhoids receive visceral innervation and not paiful, a sign of portal hypertension "
"below pectinate line ","external hemorrhoids, squamous cell carcinoma, Arterial supply= inferior rectal A ( branch of pudental artery) "
,"venous = inferior rectal vein to internal pudendal vein to internal iliac vein to IVC. "
,"external hemorrhoids receive somatic innervation and are paiful. Innervated by inferior rectal nerve ( branch of pudental nerve) "
"Liver anatomy","Apical surface of hepatocytes faces bile canaliculi."
,"Basolateral surface faces sinusoids."
,"Zone I: periportal zone: ––Affected 1st by viral hepatitis"
,"Zone II: intermediate zone. Zone III: pericentral vein"
,"(centrilobular) zone: ––Contains P-450 system ––Affected 1st by ischemia ––Most sensitive to toxic injury ––Alcoholic hepatitis"
"Sinusoids of liver","Irregular “capillaries” with fenestrated endothelium (pores 100–200 nm in diameter). No basement membrane. Allow macromolecules of plasma full access to basal surface of hepatocytes through perisinusoidal space (space of Disse)."
"femoral region ","Lateral to medial: Nerve-Artery-Vein-Empty space- Lymphatics."
"femorla triangle ","Contains femoral vein, artery, nerve."
"femoral sheath","Fascial tube 3–4 cm below inguinal ligament. Contains femoral vein, artery, and canal (deep"
,"inguinal lymph nodes) but not femoral nerve."
"inguinal canal","parietal peritoneum, transversalis fascia, transversus abdominus, internal oblique, external oblique. "
,"External ( superficial) inguinal ring, spermatic cord, external spermatic fascia, cremasteric muscle and fascia, internal spermatic fascia "
"Diaphragmatic hernia","Abdominal structures enter the thorax; may occur in infants as a result of defective development of pleuroperitoneal membrane. Most commonly a hiatal hernia, in which stomach herniates upward through the esophageal hiatus of the diaphragm."
"Hiatal hernias","sliding (most common): GE junction is displaced"
"Paraesophageal:","GE junction is normal. Cardia moves into the thorax."
"Indirect inguinal hernia","Goes through the INternal (deep) inguinal ring, external (superficial) inguinal ring, and INto the scrotum. Enters internal inguinal ring lateral to inferior epigastric artery. Occur in INfants owing to failure of processus vaginalis to close. Much more common in males."
,"Follows the path of the descent of the testes. Covered by all 3 layers of spermatic fascia."
"Direct inguinal hernia","Protrudes through the inguinal (Hesselbach’s) triangle. Bulges directly through abdominal wall medial to inferior epigastric artery. Goes through the external (superficial) inguinal ring only. Covered by transversalis fascia. Usually in older men."
,"MDs don’t LIe: Medial to inferior epigastric"
,"artery = Direct hernia. Lateral to inferior epigastric artery = Indirect hernia."
"Femoral hernia","Protrudes below inguinal ligament through femoral canal below and lateral to pubic tubercle. More common in women."
,"Leading cause of bowel incarceration."
"Hesselbach’s triangle:","Inferior epigastric artery Lateral border of rectus"
,"abdominis Inguinal ligament"
